model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,info_mae,info_rmse,info_r2
xgboost,no_wsi_wind,15,2024-10-20 09:00:00,13405.25,8186.047,-5219.203125,5219.203125,27240081.26000977,38.9340230506414,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,16,2024-10-20 10:00:00,14577.25,9465.421,-5111.8291015625,5111.8291015625,26130796.76358128,35.06717043035547,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,17,2024-10-20 11:00:00,14957.25,11713.961,-3243.2890625,3243.2890625,10518923.942932129,21.683725701568346,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,18,2024-10-20 12:00:00,16896.5,13609.583,-3286.9169921875,3286.9169921875,10803823.313530922,19.45324174938925,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,19,2024-10-20 13:00:00,18144.75,14208.867,-3935.8828125,3935.8828125,15491173.51373291,21.691579175782696,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,20,2024-10-20 14:00:00,21086.0,16218.652,-4867.34765625,4867.34765625,23691073.20680237,23.08331431398886,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,21,2024-10-20 15:00:00,25233.75,18963.355,-6270.39453125,6270.39453125,39317847.57752991,24.849237752008776,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,22,2024-10-20 16:00:00,27759.75,20951.867,-6807.8828125,6807.8828125,46347268.38873291,24.52429439205161,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,23,2024-10-20 17:00:00,29930.0,22614.969,-7315.03125,7315.03125,53509682.18847656,24.44046525224709,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,24,2024-10-20 18:00:00,30683.0,24397.97,-6285.029296875,6285.029296875,39501593.26257706,20.48375092680948,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
